,error_type,Negative transfer?,Likely reason for mistake,incorrect_ud_tags,incorrect_ud_tags_padded,incorrect_ud_tags_unigram,incorrect_ud_tags_bigram,en,zhs,nlt
2839,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON AUX,-6.518891334533691,-4.976182460784912,True
2840,MT,True,"Adding ""concerning""'s or ""for""'s Chinese equivalent would make the sentence more ""formal"" in Chinese",DET,PUNCT DET ADJ,DET ADJ,DET ADJ ADJ,-6.190924644470215,-8.089820861816406,False
2843,IQ,True,Phrases map to the same Chinese phrase,NOUN,SCONJ NOUN PUNCT,NOUN PUNCT,NOUN PUNCT ADV,-5.362277030944824,-5.042733192443848,True
2845,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,ADV PUNCT PRON,PUNCT PRON,PUNCT PRON CCONJ,-6.0720062255859375,-6.622477054595947,False
2846,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN PUNCT,NOUN PUNCT,NOUN PUNCT ADJ,-3.7444424629211426,-3.126373767852783,True
2847,AGV,True,3rd person singular form used instead of 3rd person plural verb form,AUX,PRON AUX ADP,AUX ADP,AUX ADP NOUN,-6.80335807800293,-9.828096389770508,False
2849,RP,True,Chinese uses commas to mark the end of a complete thought,PROPN,PUNCT PROPN AUX,PROPN AUX,PROPN AUX NUM,-6.902624607086182,-9.112839698791504,False
2852,MQ,True,Missing quantifier,ADJ,AUX ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-6.134273529052734,-9.42715072631836,False
2853,AGV,True,3rd person plural verb form used instead of 3rd person singular form,AUX,ADP AUX DET,AUX DET,AUX DET DET,-7.7263569831848145,-10.061123847961426,False
2854,MT,True,Chinese doesn't use the word in this context,PUNCT,VERB PUNCT ADV,PUNCT ADV,PUNCT ADV PUNCT,-7.375127792358398,-6.370992660522461,True
2855,RA,True,Chinese would use a different word in given context,ADV,PUNCT ADV AUX,ADV AUX,ADV AUX DET,-7.103054046630859,-9.074735641479492,False
2856,RP,True,Chinese uses commas to mark the end of a complete thought,PRON,AUX PRON PRON,PRON PRON,PRON PRON VERB,-6.981505393981934,-10.414182662963867,False
2857,MD,True,Chinese has no articles and doesn't use classifiers in this situation,ADV,PUNCT ADV AUX,ADV AUX,ADV AUX ADP,-7.103054046630859,-9.074735641479492,False
2858,MV,False,Incorrect/incomplete expression used,PRON,NOUN PRON VERB,PRON VERB,PRON VERB PART,-6.103028297424316,-5.854711055755615,True
2859,MA,True,Chinese is a pro-drop language,PUNCT,ADP PUNCT CCONJ,PUNCT CCONJ,PUNCT CCONJ DET,-7.480317115783691,-8.722711563110352,False
2860,AGV,True,3rd person singular form used instead of 3rd person plural verb form,AUX,PRON AUX DET,AUX DET,AUX DET NOUN,-6.1574602127075195,-10.069061279296875,False
2861,UT,True,Chinese would use word in the given context,ADV,SCONJ ADV ADV,ADV ADV,ADV ADV PUNCT,-6.552997589111328,-6.646414756774902,False
2862,M,True,Chinese conventions conflict with English,SCONJ,PUNCT SCONJ SCONJ,SCONJ SCONJ,SCONJ SCONJ PRON,-7.980110168457031,-8.933403015136719,False
2864,MA,True,Chinese is a pro-drop language,VERB,VERB ADV,VERB ADV,VERB ADV ADP,-4.779877185821533,-5.2157135009765625,False
2865,MV,True,Chinese conventions conflict with English,ADJ,VERB ADJ ADP,ADJ ADP,ADJ ADP DET,-7.198315620422363,-8.051775932312012,False
2867,MT,True,Chinese doesn't use the word in this context,DET,VERB DET NOUN,DET NOUN,DET NOUN NOUN,-3.9306564331054688,-5.082910537719727,False
2868,TV,True,Chinese generally expresses actions in present tense,VERB,PRON VERB PRON,VERB PRON,VERB PRON ADP,-4.968550682067871,-5.477412700653076,False
2869,MY,True,Relative adverb missing,PRON,NOUN PRON VERB,PRON VERB,PRON VERB AUX,-6.103028297424316,-5.854711055755615,True
2870,UT,False,Overcorrecting,ADP,NOUN ADP VERB,ADP VERB,ADP VERB ADP,-6.057988166809082,-6.140923500061035,False
2871,TV,True,Chinese generally expresses actions in present tense,AUX,ADV AUX PRON,AUX PRON,AUX PRON ADV,-6.038980484008789,-9.488286018371582,False
2872,TV,True,Chinese generally expresses actions in present tense; Context carries tense rather than verb.,AUX,PRON AUX PART,AUX PART,AUX PART DET,-6.779538631439209,-9.511791229248047,False
2873,TV,True,Chinese generally expresses actions in present tense,VERB,CCONJ VERB DET,VERB DET,VERB DET NOUN,-6.0839948654174805,-7.897787570953369,False
2874,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,VERB NOUN VERB,NOUN VERB,NOUN VERB DET,-4.93519401550293,-4.957067489624023,False
2875,FV,False,Incorrectly using past tense,VERB,NOUN VERB DET,VERB DET,VERB DET NOUN,-5.840568542480469,-7.749291896820068,False
2880,UT,False,Overcorrection,PART,AUX PART PRON,PART PRON,PART PRON PART,-6.0416765213012695,-9.867679595947266,False
2881,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN PUNCT,NOUN PUNCT,NOUN PUNCT,-3.7444424629211426,-3.126373767852783,True
2883,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN VERB,NOUN VERB,NOUN VERB PUNCT,-6.339929580688477,-4.6550188064575195,True
2884,DN,True,English words map to the same Chinese word,VERB,DET VERB VERB,VERB VERB,VERB VERB DET,-6.2903289794921875,-5.937555313110352,True
2885,DN,False,Overcorrection,PROPN,ADJ PROPN PUNCT,PROPN PUNCT,PROPN PUNCT,-4.290425777435303,-5.566258430480957,False
2886,TV,True,English words map to the same Chinese word,VERB,PRON VERB ADV,VERB ADV,VERB ADV VERB,-5.712131500244141,-6.261199474334717,False
2888,MD,True,Chinese has no articles and doesn't use classifiers in this situation,ADJ,AUX ADJ NOUN,ADJ NOUN,ADJ NOUN ADJ,-6.134273529052734,-9.42715072631836,False
2891,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,VERB NOUN PUNCT,NOUN PUNCT,NOUN PUNCT PRON,-3.825543165206909,-2.8813514709472656,True
2893,MP,True,Chinese uses commas to mark the end of a complete thought,DET,ADV DET NOUN,DET NOUN,DET NOUN ADP,-5.579914569854736,-5.837550163269043,False
2894,MA,True,Chinese is a pro-drop language,ADJ,AUX ADJ PART,ADJ PART,ADJ PART VERB,-7.964875221252441,-10.421199798583984,False
2896,TV,False,Past tense used instead of past perfect,AUX,PRON AUX ADV,AUX ADV,AUX ADV ADP,-5.361591339111328,-9.606440544128418,False
2898,UD,False,Overcorrection,SCONJ,ADP SCONJ NUM,SCONJ NUM,SCONJ NUM ADP,-7.65962028503418,-7.434581756591797,True
2899,RA,True,Chinese does not have a null pronoun like 'It' so used 'that',DET,DET AUX,DET AUX,DET AUX DET,-5.224856853485107,-8.24448299407959,False
2901,MD,True,Chinese has no articles and doesn't use classifiers in this situation,PROPN,ADP PROPN PROPN,PROPN PROPN,PROPN PROPN PUNCT,-4.180315017700195,-5.658925533294678,False
2902,TV,True,Context carries tense rather than verb.,AUX,PRON AUX VERB,AUX VERB,AUX VERB ADV,-5.757172584533691,-9.348431587219238,False
2903,MD,True,Chinese has no articles and doesn't use classifiers in this situation,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.651517391204834,-4.513055801391602,True
2905,FN,True,Missing plural,NOUN,ADJ NOUN ADP,NOUN ADP,NOUN ADP PRON,-5.321064472198486,-6.8281636238098145,False
2906,MD,True,Chinese has no articles and doesn't use classifiers in this situation,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.651517391204834,-4.513055801391602,True
2909,UV,False,Unnecessary auxiliary added,AUX,ADV AUX PRON,AUX PRON,AUX PRON VERB,-6.038980484008789,-9.488286018371582,False
2910,TV,True,Chinese generally expresses actions in present tense,VERB,PRON VERB DET,VERB DET,VERB DET NOUN,-5.043724536895752,-7.42958927154541,False
2913,FN,True,Missing plural,NOUN,DET NOUN PUNCT,NOUN PUNCT,NOUN PUNCT ADV,-3.3438291549682617,-3.534750461578369,False
2914,FV,False,Incorrectly using progressive aspect,VERB,ADP VERB PRON,VERB PRON,VERB PRON NOUN,-6.750405311584473,-6.177890777587891,True
2915,MA,False,Chinese expresses this in a different order/structure,NOUN,VERB NOUN ADP,NOUN ADP,NOUN ADP PRON,-6.523250579833984,-5.993576526641846,True
2916,MJ,False,Error,ADP,ADV ADP PROPN,ADP PROPN,ADP PROPN PUNCT,-5.399453163146973,-6.072085380554199,False
2917,MD,True,Chinese uses classifiers instead of articles in this case,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.651517391204834,-4.513055801391602,True
2918,UJ,False,Wordiness,VERB,NOUN VERB PUNCT,VERB PUNCT,VERB PUNCT ADV,-3.841421604156494,-2.702009916305542,True
2919,M,False,Incorrect/incomplete expression used,VERB,NOUN VERB ADP,VERB ADP,VERB ADP NOUN,-5.071439743041992,-7.482945919036865,False
2920,AGV,True,3rd person plural verb form used instead of 3rd person singular form,AUX,NOUN AUX ADV,AUX ADV,AUX ADV ADV,-5.988194465637207,-9.64447021484375,False
2921,UT,False,Overgeneralization of word pairs,ADV,AUX ADV ADV,ADV ADV,ADV ADV ADV,-7.171663761138916,-9.911935806274414,False
2922,MV,True,Chinese conventions conflict with English,ADP,SCONJ ADP NOUN,ADP NOUN,ADP NOUN PUNCT,-5.893110275268555,-6.1532883644104,False
2923,MP,True,Chinese uses commas to mark the end of a complete thought,PRON,VERB PRON VERB,PRON VERB,PRON VERB VERB,-5.8026533126831055,-5.355888366699219,True
2924,UD,False,Overcorrection,DET,VERB DET NOUN,DET NOUN,DET NOUN ADP,-3.9306564331054688,-5.082910537719727,False
2925,RP,False,Overcorrection,PUNCT,NOUN PUNCT DET,PUNCT DET,PUNCT DET VERB,-6.48277473449707,-8.00236988067627,False
2926,UD,False,Overcorrection,DET,VERB DET ADJ,DET ADJ,DET ADJ NOUN,-6.094607830047607,-7.968842506408691,False
2927,RP,False,Overcorrection,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN CCONJ,-4.651517391204834,-4.513055801391602,True
2928,FN,True,Missing plural,NOUN,PROPN NOUN CCONJ,NOUN CCONJ,NOUN CCONJ DET,-6.867678642272949,-7.649473667144775,False
2929,FN,True,Missing plural,NOUN,PROPN NOUN CCONJ,NOUN CCONJ,NOUN CCONJ DET,-6.867678642272949,-7.649473667144775,False
2930,MD,True,Chinese has no articles and doesn't use classifiers in this situation,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.651517391204834,-4.513055801391602,True
2931,UT,False,Overcorrecting for prepositions introducing subordinate phrases,ADP,NOUN ADP VERB,ADP VERB,ADP VERB ADP,-6.057988166809082,-6.140923500061035,False
2932,MD,True,Chinese uses classifiers instead of articles in this case,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.651517391204834,-4.513055801391602,True
2933,UD,False,Overcorrection,DET,VERB DET ADJ,DET ADJ,DET ADJ NOUN,-6.094607830047607,-7.968842506408691,False
2934,UD,False,Overcorrection,DET,VERB DET ADJ,DET ADJ,DET ADJ NOUN,-6.094607830047607,-7.968842506408691,False
2936,MN,True,Chinese sentence structure differs from English,SCONJ,VERB SCONJ PRON,SCONJ PRON,SCONJ PRON AUX,-7.160313129425049,-7.532689571380615,False
2937,AGN,True,Number error,NOUN,NUM NOUN ADJ,NOUN ADJ,NOUN ADJ PUNCT,-6.174529552459717,-8.228185653686523,False
2939,DD,False,Pronoun not used in Chinese,PRON,CCONJ PRON NOUN,PRON NOUN,PRON NOUN AUX,-7.205020904541016,-6.120645046234131,True
2941,MD,True,Chinese has no articles and doesn't use classifiers in this situation,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.651517391204834,-4.513055801391602,True
2942,FV,False,Incorrectly using progressive aspect,VERB,ADP VERB ADP,VERB ADP,VERB ADP DET,-6.102536678314209,-7.460493087768555,False
2943,MT,True,Chinese doesn't use the word in this context,DET,VERB DET NOUN,DET NOUN,DET NOUN ADP,-3.9306564331054688,-5.082910537719727,False
2944,UC,False,Overcorrection,SCONJ,ADP SCONJ DET,SCONJ DET,SCONJ DET NOUN,-7.642261505126953,-8.004140853881836,False
2945,FV,False,Incorrectly using progressive aspect,VERB,ADP VERB CCONJ,VERB CCONJ,VERB CCONJ ADV,-7.378384590148926,-7.95667028427124,False
2946,RQ,True,Phrases map to the same Chinese phrase,ADJ,ADV ADJ PRON,ADJ PRON,ADJ PRON VERB,-7.326920986175537,-7.583319664001465,False
2947,DA,False,Using possessive case inappropriately,DET,ADJ DET NOUN,DET NOUN,DET NOUN PUNCT,-6.616044521331787,-6.703753471374512,False
2948,UV,False,Unnecessary auxiliary added,AUX,PRON AUX NOUN,AUX NOUN,AUX NOUN PUNCT,-6.192592620849609,-9.31934642791748,False
2950,TV,False,Tense doesn't match the rest of the sentence; Applying same tense to all verbs to show tense,AUX,NOUN AUX VERB,AUX VERB,AUX VERB PUNCT,-4.896549224853516,-9.386462211608887,False
2951,TV,True,Chinese generally expresses actions in present tense,AUX,PRON AUX DET,AUX DET,AUX DET ADJ,-6.1574602127075195,-10.069061279296875,False
2952,MD,True,Chinese uses classifiers instead of articles in this case,ADJ,AUX ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-6.134273529052734,-9.42715072631836,False
2955,AGV,True,3rd person plural verb form used instead of 3rd person singular form,AUX,PRON AUX VERB,AUX VERB,AUX VERB VERB,-5.757172584533691,-9.348431587219238,False
2956,TV,False,Past tense used instead of past perfect,VERB,PRON VERB PART,VERB PART,VERB PART VERB,-5.957681655883789,-5.246342658996582,True
2957,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN PUNCT,NOUN PUNCT,NOUN PUNCT ADP,-3.7444424629211426,-3.126373767852783,True
2958,TV,False,Overcorrection,VERB,PRON VERB NOUN,VERB NOUN,VERB NOUN CCONJ,-5.147487640380859,-4.936141014099121,True
2959,MY,True,Negation not applied,ADP,ADV ADP DET,ADP DET,ADP DET NOUN,-6.74603796005249,-7.45008659362793,False
2960,TV,True,Chinese generally expresses actions in present tense,VERB,PRON VERB DET,VERB DET,VERB DET NOUN,-5.043724536895752,-7.42958927154541,False
2962,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN PUNCT,NOUN PUNCT,NOUN PUNCT ADP,-3.7444424629211426,-3.126373767852783,True
2963,FA,True,Used singular form instead of plural form,ADJ,DET ADJ PUNCT,ADJ PUNCT,ADJ PUNCT SCONJ,-4.803725242614746,-7.4270524978637695,False
2964,DJ,True,"Chinese verbs, adjectives, and nouns sometimes are the same",NOUN,PART NOUN PUNCT,NOUN PUNCT,NOUN PUNCT PRON,-6.948596954345703,-5.300468444824219,True
2965,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,VERB NOUN PUNCT,NOUN PUNCT,NOUN PUNCT PRON,-3.825543165206909,-2.8813514709472656,True
2966,DV,True,"Chinese verbs, adjectives, and nouns sometimes are the same",VERB,VERB VERB PRON,VERB PRON,VERB PRON PUNCT,-6.5983428955078125,-5.53936767578125,True
2967,TV,True,Context carries tense rather than verb; Generally Chinese usually express actions in present tense,AUX,PRON AUX DET,AUX DET,AUX DET ADJ,-6.1574602127075195,-10.069061279296875,False
2968,RQ,True,Phrases map to the same Chinese phrase,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.651517391204834,-4.513055801391602,True
2970,RA,False,Random pronoun used instead of null pronoun,PRON,PUNCT PRON AUX,PRON AUX,PRON AUX DET,-6.584131240844727,-8.993627548217773,False
2971,FJ,True,Chinese would use word in this context,ADJ,AUX ADJ NOUN,ADJ NOUN,ADJ NOUN PRON,-6.134273529052734,-9.42715072631836,False
2972,UP,False,Comma splice,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON AUX,-6.518891334533691,-4.976182460784912,True
2974,UJ,True,Chinese equivalent maps to only a part of the English word,ADV,AUX ADV ADJ,ADV ADJ,ADV ADJ PUNCT,-6.087220191955566,-11.054635047912598,False
2975,DJ,True,"Chinese verbs, adjectives, and nouns sometimes are the same",NOUN,AUX NOUN PUNCT,NOUN PUNCT,NOUN PUNCT ADV,-5.365902900695801,-9.428450584411621,False
2976,MA,True,Chinese is a pro-drop language,VERB,ADV VERB NOUN,VERB NOUN,VERB NOUN ADJ,-5.345630645751953,-4.355930328369141,True
2977,AGV,True,Not applying the 3rd person present tense suffix -s,VERB,PRON VERB NOUN,VERB NOUN,VERB NOUN ADJ,-5.147487640380859,-4.936141014099121,True
2978,MY,True,Chinese doesn't use the word in this context,SCONJ,VERB SCONJ PRON,SCONJ PRON,SCONJ PRON VERB,-7.160313129425049,-7.532689571380615,False
2979,UC,False,Overcorrection,SCONJ,CCONJ SCONJ PRON,SCONJ PRON,SCONJ PRON AUX,-6.699321746826172,-8.451892852783203,False
2980,FV,True,Progressive aspect not applied,VERB,SCONJ VERB PRON,VERB PRON,VERB PRON PART,-7.034217834472656,-6.237703800201416,True
2981,UC,False,Overcorrection,CCONJ,ADP CCONJ ADV,CCONJ ADV,CCONJ ADV ADP,-7.665322303771973,-8.056330680847168,False
2983,RQ,True,Phrases map to the same Chinese phrase,ADJ,AUX ADJ NOUN,ADJ NOUN,ADJ NOUN ADP,-6.134273529052734,-9.42715072631836,False
2985,FV,True,Progressive aspect not applied,NOUN,ADV NOUN ADP,NOUN ADP,NOUN ADP PROPN,-6.591397762298584,-6.555153846740723,True
2990,RD,True,Chinese could use a classifier in this context,DET,PRON DET NOUN,DET NOUN,DET NOUN PART,-6.126567840576172,-6.097252368927002,True
2993,MP,True,Chinese uses commas to mark the end of a complete thought,ADJ,ADJ ADJ NOUN,ADJ NOUN,ADJ NOUN ADP,-4.440426349639893,-5.218231201171875,False
2994,FY,True,"Chinese verbs, adjectives, and nouns sometimes are the same",ADV,VERB ADV PUNCT,ADV PUNCT,ADV PUNCT ADP,-4.155261039733887,-3.874390125274658,True
2995,MP,True,Chinese uses commas to mark the end of a complete thought,ADJ,ADJ ADJ NOUN,ADJ NOUN,ADJ NOUN ADP,-4.440426349639893,-5.218231201171875,False
2996,MP,True,Chinese uses commas to mark the end of a complete thought,ADJ,ADJ ADJ NOUN,ADJ NOUN,ADJ NOUN ADP,-4.440426349639893,-5.218231201171875,False
2998,MP,True,Chinese uses commas to mark the end of a complete thought,ADJ,ADJ ADJ NOUN,ADJ NOUN,ADJ NOUN ADP,-4.440426349639893,-5.218231201171875,False
2999,TV,True,Context carries tense rather than verb; Chinese generally expresses actions in present tense,AUX,DET AUX ADP,AUX ADP,AUX ADP NOUN,-6.741598129272461,-9.87217903137207,False
3000,AGV,True,3rd person plural verb form used instead of 3rd person singular form,AUX,PRON AUX VERB,AUX VERB,AUX VERB ADP,-5.757172584533691,-9.348431587219238,False
3003,CN,True,Chinese does not distinguish between mass and count nouns,NOUN,NOUN NOUN ADV,NOUN ADV,NOUN ADV VERB,-6.05593204498291,-5.879264831542969,True
3004,UV,False,Unnecessary verb added,AUX,NOUN AUX ADV,AUX ADV,AUX ADV VERB,-5.988194465637207,-9.64447021484375,False
3005,AGV,True,Not applying the 3rd person present tense suffix -s,VERB,ADV VERB ADP,VERB ADP,VERB ADP VERB,-5.790158271789551,-7.351909637451172,False
3006,AGV,False,Incorrect application of 3rd person present tense (e.g. tagging on the suffix -s),VERB,PROPN VERB ADV,VERB ADV,VERB ADV ADP,-5.778481483459473,-6.460681438446045,False
3007,MD,True,Chinese has no articles and doesn't use classifiers in this situation,ADJ,ADP ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.867474555969238,-5.24747371673584,False
3008,MP,True,Chinese uses commas to mark the end of a complete thought,ADJ,NOUN ADJ NOUN,ADJ NOUN,ADJ NOUN AUX,-6.109248161315918,-4.786062240600586,True
3010,UD,False,Chinese doesn't distinguish indefinite and definite articles like English,DET,ADP DET NOUN,DET NOUN,DET NOUN PART,-4.498852252960205,-5.256208419799805,False
3011,UJ,False,Wordiness,ADJ,PART ADJ NOUN,ADJ NOUN,ADJ NOUN CCONJ,-6.270431995391846,-6.820123672485352,False
3012,MA,True,Chinese is a pro-drop language,VERB,CCONJ VERB DET,VERB DET,VERB DET ADJ,-6.0839948654174805,-7.897787570953369,False
3013,AGV,False,Incorrect application of 3rd person present tense (e.g. tagging on the suffix -s),VERB,DET VERB PRON,VERB PRON,VERB PRON DET,-6.218415260314941,-6.618427753448486,False
3014,RP,True,Word not capitalized,ADJ,ADP ADJ NOUN,ADJ NOUN,ADJ NOUN CCONJ,-4.867474555969238,-5.24747371673584,False
3015,FN,True,Missing plural,NOUN,ADJ NOUN CCONJ,NOUN CCONJ,NOUN CCONJ ADP,-6.304195404052734,-7.824105739593506,False
3016,MT,True,Chinese doesn't use the word in this context,ADP,ADP DET,ADP DET,ADP DET NOUN,-5.7816267013549805,-6.7317376136779785,False
3017,UD,False,Chinese doesn't distinguish indefinite and definite articles like English,DET,VERB DET ADJ,DET ADJ,DET ADJ NOUN,-6.094607830047607,-7.968842506408691,False
3018,DJ,True,"Chinese verbs, adjectives, and nouns sometimes are the same",ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.651517391204834,-4.513055801391602,True
