,en,zhs,en_ud
23990,-11.423877596500024,-inf,PROPN PUNCT NOUN ADP NOUN ADP NOUN CCONJ PROPN PUNCT ADJ PROPN 
23991,-3.947065192925174,-inf,ADV AUX PROPN PART NOUN ADP DET NOUN PUNCT 
23992,-33.592903118664104,-inf,DET NOUN NOUN AUX SCONJ VERB PUNCT PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN PROPN CCONJ PROPN PROPN PROPN PROPN PROPN PROPN PUNCT 
23993,-33.124807526156495,-inf,VERB DET NOUN PUNCT DET NOUN ADP DET NOUN ADP DET NOUN CCONJ ADP DET NOUN NOUN VERB DET NOUN PART VERB ADJ ADJ NOUN PUNCT 
23994,-39.212622335908904,-inf,PRON VERB PUNCT VERB ADJ NOUN NOUN PUNCT SCONJ PUNCT ADJ PUNCT VERB DET PROPN PUNCT PROPN CCONJ PROPN ADV PUNCT 
23995,-16.578460307072902,-inf,DET NOUN AUX ADJ PUNCT ADJ CCONJ DET NOUN AUX DET NOUN PUNCT 
23996,-inf,-inf,DET ADJ ADJ NOUN AUX PROPN CCONJ PROPN PROPN PUNCT DET NOUN CCONJ NOUN ADP DET ADJ ADJ PROPN NOUN ADP PROPN PUNCT 
23997,-86.02737033018467,-inf,DET PROPN NOUN PUNCT ADJ SCONJ PUNCT PROPN PROPN PROPN PROPN PUNCT PUNCT VERB NOUN ADP DET NOUN PUNCT PROPN PROPN PUNCT PUNCT DET NOUN VERB PART VERB ADJ ADJ NOUN VERB ADV PUNCT SCONJ VERB ADP PUNCT PROPN PROPN PROPN PUNCT PUNCT VERB ADJ NOUN PUNCT 
23998,-5.458602691341057,-inf,PRON AUX PART ADP DET NOUN ADP ADJ NOUN PUNCT 
23999,-21.53108237644302,-inf,ADV PUNCT PROPN PROPN PUNCT DET ADJ NOUN ADP DET PROPN PUNCT VERB DET NOUN ADP DET PROPN PROPN PUNCT 
24000,-43.748454462947365,-inf,DET NOUN AUX ADP DET ADJ NOUN ADP DET PROPN PART VERB DET NOUN ADP PROPN PUNCT PRON AUX ADV AUX VERB SCONJ DET NOUN NOUN ADP ADJ CCONJ ADJ NOUN PUNCT 
24001,-2.3059691909782862,-inf,AUX DET NOUN NOUN VERB PUNCT 
24002,-inf,-inf,PROPN AUX PART AUX ADV VERB NOUN ADP NOUN NOUN ADV DET PUNCT NOUN PUNCT NOUN PUNCT 
24003,-38.21510474701813,-inf,ADJ NOUN PUNCT NOUN NOUN PUNCT CCONJ NOUN ADP ADJ NOUN ADV PRON VERB ADP ADP NOUN AUX ADJ NOUN VERB DET NOUN PUNCT 
24004,-inf,-inf,PROPN PROPN AUX AUX VERB DET NOUN ADP DET PROPN ADP PROPN CCONJ AUX DET PART VERB PUNCT 
24005,-25.094386874156402,-inf,PRON AUX ADV VERB DET NOUN ADP NOUN ADP NOUN ADP DET NOUN NOUN PART VERB VERB DET NOUN ADP NOUN PUNCT 
24006,-27.794962581812523,-inf,DET NOUN VERB ADP PROPN PROPN PROPN ADP DET ADJ PROPN PROPN PROPN AUX ADV VERB DET NOUN ADP DET NOUN ADP DET NOUN PUNCT 
24007,-42.105387676575134,-inf,CCONJ ADP PRON PRON VERB ADV ADJ SCONJ DET DET NOUN DET AUX VERB ADP PROPN AUX PART VERB DET ADJ ADJ NOUN ADP PROPN PROPN PUNCT 
24008,-inf,-inf,PRON VERB PRON ADV SCONJ DET ADJ NOUN CCONJ NOUN VERB ADP NUM NOUN VERB DET NOUN ADP PROPN PUNCT CCONJ ADP DET ADJ VERB DET ADJ PUNCT 
24009,-54.931554874476994,-inf,ADP NOUN PUNCT DET NOUN ADP VERB ADP ADJ NOUN PUNCT NOUN AUX VERB ADP DET ADJ NOUN ADP DET ADJ NOUN NOUN ADV ADV SCONJ DET ADJ NOUN ADP DET NOUN ADP DET NOUN ADP DET PROPN CCONJ DET ADJ NOUN PUNCT 
24010,-48.96278663999098,-inf,DET ADJ NOUN ADP PROPN VERB DET NOUN CCONJ SYM NUM PUNCT DET NOUN ADP DET NOUN CCONJ SYM NUM PUNCT AUX AUX DET NOUN ADP ADJ NOUN VERB DET ADJ ADJ NOUN PUNCT 
24011,-40.3700845022976,-inf,ADP NOUN ADP ADV VERB NOUN NOUN PUNCT PROPN PROPN PROPN PROPN AUX VERB ADJ ADJ CCONJ ADJ NOUN PUNCT ADV VERB PRON VERB PRON ADV PUNCT 
24012,-33.898813662955924,-inf,ADV AUX DET ADJ NOUN ADP PROPN PART ADJ NOUN CCONJ NOUN PUNCT PROPN VERB PUNCT PUNCT PROPN PROPN PUNCT NOUN PUNCT PROPN NUM PUNCT NUM 
24013,-20.63027020929998,-inf,ADP PROPN PUNCT DET VERB DET NOUN NOUN NOUN PUNCT AUX ADJ ADP NOUN PUNCT 
24014,-8.244826684778342,-inf,PROPN VERB ADP ADJ PROPN PROPN CCONJ PROPN PUNCT ADJ PROPN 
24015,-9.63882739515444,-11.058376874840178,PROPN PUNCT PRON VERB DET ADJ NOUN PUNCT NOUN NOUN PUNCT 
24016,-60.80409089680883,-inf,PRON AUX PART VERB SCONJ NOUN AUX ADP DET NOUN ADP ADJ NOUN ADP DET NOUN NOUN ADP PROPN PUNCT SCONJ NUM ADP DET ADJ NOUN AUX DET NOUN DET VERB PRON AUX ADV VERB ADP DET ADJ NOUN PUNCT 
24017,-inf,-inf,VERB ADP DET SCONJ ADJ ADP DET ADJ NOUN NOUN ADP ADJ NOUN NOUN PUNCT 
24018,-6.793753295874591,-3.4201203173495873,DET NOUN VERB ADP NOUN PART NOUN PUNCT 
24019,-29.391099637101384,-inf,DET NOUN AUX ADV ADJ CCONJ PRON AUX VERB ADV ADP VERB ADV ADP ADJ NOUN NOUN ADP PROPN PUNCT 
24020,-inf,-inf,PUNCT PRON VERB AUX VERB ADV PUNCT PUNCT NUM PUNCT 
24021,-16.091776388514166,-inf,SCONJ ADP DET PROPN PART NOUN PUNCT PRON ADV VERB ADP PRON PUNCT 
24022,-46.64201425150904,-inf,SCONJ DET NOUN ADP DET ADJ PROPN CCONJ DET ADJ ADJ NOUN AUX DET NOUN ADP NOUN PUNCT ADV DET NOUN PART PUNCT NOUN PUNCT AUX ADJ PUNCT 
24023,-inf,-inf,PART VERB ADV DET NOUN ADP ADJ ADJ NOUN PRON AUX VERB DET NOUN CCONJ ADV ADV SCONJ SCONJ PRON AUX DET NOUN ADV PRON VERB VERB PUNCT ADP NOUN CCONJ VERB DET ADJ NOUN ADP VERB DET NOUN PUNCT 
24024,-9.16911488697368,-12.791935247495026,PROPN PROPN ADP NOUN VERB DET PROPN PROPN PROPN PUNCT 
24025,-23.180945967316607,-inf,ADP PROPN PROPN PUNCT PUNCT PROPN PROPN PUNCT NOUN AUX VERB ADP ADJ NOUN PUNCT DET VERB PUNCT 
24026,-inf,-inf,PRON AUX DET ADJ NOUN ADP DET ADJ NOUN ADJ PROPN ADV PRON AUX DET NOUN NOUN PUNCT ADV ADV PUNCT 
24027,-inf,-inf,VERB NUM SYM NUM NOUN ADP NOUN PUNCT NOUN PUNCT CCONJ NOUN PUNCT VERB ADP NUM NOUN ADP DET ADJ NOUN PUNCT SCONJ PRON AUX AUX PRON PUNCT AUX ADV ADJ PRON PUNCT 
24028,-7.473266424136112,-16.963157883103,PROPN PUNCT ADP PROPN ADP PROPN CCONJ PROPN PUNCT ADJ PROPN 
24029,-1.44021569611493,-inf,NOUN AUX VERB ADP DET NOUN PUNCT 
24030,-2.55392505021957,-5.637158108941288,NOUN ADP NOUN VERB ADP PROPN PUNCT 
24031,-24.87288731188962,-inf,DET NOUN VERB PRON VERB ADP DET NOUN PUNCT SCONJ PRON ADV VERB DET NOUN SCONJ PRON AUX ADJ PUNCT 
24032,-37.67784591154295,-inf,ADP PROPN PUNCT DET ADV ADJ NOUN CCONJ NOUN AUX VERB CCONJ VERB ADP ADJ ADJ NOUN NOUN CCONJ NOUN PUNCT VERB NOUN ADP NOUN PUNCT 
24033,-42.17727927000154,-inf,DET NOUN VERB NOUN ADP DET PROPN PUNCT ADJ NOUN PUNCT VERB NOUN ADP NOUN NOUN CCONJ NOUN CCONJ VERB NOUN PART VERB ADJ NOUN AUX VERB PUNCT 
24034,-5.481189555700183,-inf,VERB SCONJ VERB ADP DET ADJ NOUN ADP NOUN PUNCT 
24035,-7.597931035348905,-inf,ADV DET NOUN AUX VERB ADP DET PROPN PROPN NOUN PUNCT 
24036,-38.91425561015017,-inf,ADV PUNCT DET NOUN VERB PROPN NOUN PUNCT ADP DET ADJ NUM NOUN ADP NOUN PUNCT ADP DET NOUN NOUN PART VERB ADP DET NOUN PUNCT 
24037,-inf,-inf,PROPN NOUN X VERB NOUN ADP NOUN ADP PROPN DET NOUN ADP PROPN PART NOUN ADV VERB DET NOUN ADP DET NOUN NOUN PUNCT 
24038,-inf,-inf,ADJ PROPN ADP PROPN PROPN PUNCT PROPN VERB SCONJ ADP ADP NOUN NOUN PUNCT DET PROPN VERB NOUN NOUN NOUN ADJ SCONJ NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN CCONJ NOUN NOUN NOUN ADP PROPN PROPN CCONJ PROPN ADJ ADP DET NOUN NOUN AUX PART VERB ADP DET NOUN NOUN PUNCT 
24039,-12.596847038228333,-inf,PRON AUX PRON PART VERB CCONJ DET NOUN PUNCT PUNCT 
24040,-inf,-20.893073835664445,DET NOUN NOUN VERB VERB ADV ADP PRON VERB PART VERB DET NOUN PUNCT 
24041,-23.86227933814346,-37.875239630699696,ADP DET NOUN PUNCT PRON VERB ADP DET ADJ NOUN VERB ADP NOUN ADP VERB DET NOUN ADP DET NOUN PUNCT 
24042,-22.595844977480024,-inf,PROPN VERB PART VERB ADJ NOUN SCONJ PRON AUX VERB NOUN PART VERB ADP DET NOUN ADP DET NOUN PUNCT 
24043,-17.342769916532703,-23.57445846481155,PROPN PUNCT PROPN PUNCT ADP NOUN NOUN ADP PROPN PROPN CCONJ PROPN PUNCT ADJ PROPN 
24044,-2.6519232468689236,-1.489929250810247,ADJ NOUN PART VERB PUNCT 
24045,-17.579257976968023,-inf,PROPN PUNCT NOUN PROPN PROPN PUNCT NUM NOUN ADV CCONJ PROPN PUNCT ADJ PROPN 
24046,-inf,-inf,NOUN ADP PROPN SYM PROPN PROPN CCONJ VERB ADP NOUN PROPN 
24047,-inf,-inf,PROPN PUNCT NOUN ADP DET NOUN PUNCT VERB DET NOUN ADV SCONJ VERB ADP VERB DET NOUN PUNCT CCONJ VERB PROPN ADP ADJ NOUN PUNCT 
24048,-47.30977362740935,-inf,PROPN PROPN AUX DET ADJ NOUN NOUN ADV ADJ ADP ADJ NOUN ADP PROPN PROPN ADP PROPN PUNCT CCONJ ADV DET NOUN ADV DET NOUN VERB AUX VERB SCONJ DET NOUN PUNCT 
24049,-53.22448403241515,-inf,ADJ NOUN PUNCT CCONJ SCONJ PROPN AUX PART VERB PRON AUX NOUN ADP DET NOUN PUNCT PRON VERB VERB PROPN ADP PROPN PUNCT PROPN ADP PROPN PUNCT CCONJ PROPN ADP PROPN PUNCT 
24050,-25.813665154108214,-inf,SCONJ ADP DET NOUN ADP NOUN PUNCT PRON AUX DET NOUN ADP NOUN CCONJ NOUN VERB PROPN ADV PUNCT 
24051,-inf,-inf,PRON AUX VERB ADP PRON NUM NOUN ADP PROPN ADV PUNCT 
24052,-29.670322369104962,-inf,DET NOUN ADP NOUN ADV PROPN PROPN VERB PART AUX DET NOUN PUNCT VERB ADV ADP DET NOUN PUNCT 
24053,-22.499856500852463,-37.44351877998326,CCONJ VERB PUNCT ADP NOUN PUNCT DET ADJ NOUN VERB ADP NUM NOUN ADP DET NOUN PUNCT VERB DET NOUN PUNCT 
24054,0.0,0.0,VERB PART VERB PUNCT 
24055,-23.748797767785682,-inf,NOUN AUX VERB NOUN VERB CCONJ VERB NOUN PART VERB VERB VERB DET NOUN ADP DET NOUN PUNCT 
24056,-3.0724592108447273,-6.294800730671625,ADJ NOUN VERB VERB DET ADJ NOUN PUNCT 
24057,-31.112939055126695,-inf,PROPN VERB DET ADJ NOUN ADP PROPN PROPN NOUN ADP ADV PART VERB NOUN VERB VERB PRON PUNCT 
24058,0.0,0.0,PRON VERB NOUN PUNCT 
24059,-inf,-inf,DET ADP DET VERB SCONJ SCONJ DET ADJ NOUN ADP NOUN PUNCT VERB NOUN AUX PART ADJ PUNCT CCONJ SCONJ NUM ADP ADJ NOUN VERB NOUN ADP DET NOUN ADP DET PROPN NOUN PUNCT PRON VERB VERB DET ADJ NOUN PUNCT 
24060,-inf,-inf,ADJ ADP DET PROPN NOUN ADP ADJ SYM ADJ NOUN PUNCT PRON VERB SCONJ SYM PROPN VERB VERB ADP DET ADJ SYM PROPN 
24061,-inf,-inf,ADV SCONJ NOUN ADP DET NOUN ADP PROPN PUNCT ADJ NOUN AUX AUX VERB ADV ADP PROPN PART NOUN ADP PROPN PROPN PUNCT CCONJ PROPN PROPN PUNCT PROPN VERB VERB SCONJ DET ADV ADJ NOUN ADP NOUN PUNCT ADJ NOUN PUNCT PROPN PUNCT PROPN PUNCT NOUN PUNCT NOUN X PUNCT PUNCT AUX PART AUX ADV VERB ADP DET NOUN PUNCT 
24062,-18.66336613143484,-inf,CCONJ VERB SCONJ DET NOUN AUX ADV ADJ PART AUX DET NOUN ADP DET NOUN CCONJ NOUN PUNCT 
24063,-13.344017533088246,-inf,ADV PUNCT PRON AUX VERB AUX DET NOUN ADP DET NOUN PUNCT 
24064,-31.118998532994468,-34.804801261804684,DET NOUN NOUN ADP NOUN PUNCT NOUN NOUN PUNCT NOUN CCONJ DET ADJ NOUN VERB ADP NUM NOUN PART NUM NOUN PUNCT 
24065,-inf,-inf,ADV PRON VERB VERB ADP CCONJ ADV NUM NOUN VERB DET NOUN SCONJ INTJ PRON VERB ADP NOUN SCONJ PRON ADV AUX ADP ADJ NOUN CCONJ PRON VERB CCONJ VERB PART VERB PRON PRON VERB CCONJ PRON PRON AUX CCONJ PRON PRON VERB ADP CCONJ PRON VERB PART AUX PRON ADJ PUNCT 
24066,-56.67249438999804,-inf,ADV VERB DET NOUN ADP DET ADJ ADJ NOUN ADP ADJ NOUN CCONJ VERB CCONJ VERB DET ADJ NOUN ADP NOUN ADP VERB DET ADJ NOUN ADP VERB DET ADV ADJ NOUN ADP DET NOUN CCONJ VERB DET ADJ NOUN ADP VERB DET 
24067,-35.34056014982136,-inf,INTJ PUNCT PRON AUX PART ADJ ADP DET NOUN NOUN PUNCT CCONJ DET NOUN CCONJ DET NOUN PART NOUN AUX PART PART AUX VERB PUNCT 
24068,-inf,-inf,NOUN AUX ADJ CCONJ ADJ PUNCT ADV VERB ADJ NOUN SCONJ NOUN AUX VERB ADP ADJ NOUN PUNCT 
24069,-inf,-inf,SCONJ PRON VERB PART VERB PROPN ADV PUNCT NOUN ADP NOUN PUNCT DET NOUN ADP DET NOUN VERB VERB ADP DET NOUN SCONJ PRON VERB PART VERB DET NOUN ADP PUNCT 
24070,-17.26107930080132,-inf,PRON ADV VERB PUNCT ADJ PROPN PROPN PUNCT ADP DET NOUN ADP DET NOUN PUNCT 
24071,-inf,-inf,ADJ NOUN VERB PUNCT VERB DET NOUN PART VERB ADP DET NOUN VERB ADJ NOUN NOUN ADJ SCONJ ADJ NOUN CCONJ NOUN NOUN PUNCT ADJ ADJ ADJ PUNCT PUNCT PUNCT DET VERB SCONJ VERB NOUN VERB PUNCT VERB ADP DET NOUN PUNCT VERB ADV CCONJ ADV ADP DET ADJ NOUN PUNCT NOUN NOUN VERB SCONJ DET NOUN PUNCT VERB NOUN CCONJ NOUN SCONJ PRON VERB PUNCT PUNCT 
24072,-28.77018777327105,-inf,ADJ NOUN ADP PROPN PUNCT ADV ADV PUNCT VERB DET ADV PUNCT VERB VERB NOUN ADP PROPN PUNCT 
24073,-16.27515684358584,-inf,PRON VERB PART VERB NOUN ADP ADV PRON VERB VERB ADP DET NOUN PUNCT 
24074,-inf,-inf,DET ADJ PUNCT VERB ADP PROPN PUNCT AUX ADV PUNCT ADP DET VERB NOUN ADJ ADP PROPN ADP PROPN PUNCT 
24075,-34.57372162166996,-inf,PRON AUX VERB ADP DET ADJ NOUN ADP NOUN CCONJ NOUN PUNCT NOUN ADP PRON PRON VERB ADP DET ADJ NOUN CCONJ VERB NOUN ADP DET NOUN PUNCT 
24076,-3.154685069340116,-1.3233050269691486,NOUN ADP PROPN PROPN NOUN 
24077,-15.535663903355251,-inf,SCONJ DET ADJ NOUN ADP DET NOUN PUNCT PROPN NOUN AUX ADJ PUNCT 
24078,-105.12187072101788,-inf,DET NOUN PART NOUN ADP PROPN VERB DET ADJ NOUN SCONJ DET NOUN NOUN VERB DET ADJ ADJ NOUN ADP PUNCT DET PROPN PROPN PUNCT PUNCT ADV VERB PROPN PROPN CCONJ PROPN PROPN VERB NOUN ADP PROPN PROPN PART ADJ NOUN PUNCT VERB PROPN PART ADJ NOUN NOUN ADP PROPN PART ADV PUNCT ADJ NOUN PUNCT ADP PUNCT NOUN PUNCT 
24079,-27.139685696788924,-39.39364382294045,NOUN PROPN PROPN VERB DET NOUN ADP PROPN NOUN NOUN CCONJ DET NOUN ADP ADJ NOUN ADP PROPN PUNCT PROPN NOUN PUNCT 
24080,0.0,0.0,PROPN PROPN VERB PUNCT 
24081,-20.544747938032025,-inf,ADP DET NOUN PUNCT NOUN NOUN AUX VERB ADP ADV ADJ SCONJ NUM NOUN PUNCT 
24082,-15.354421723632015,-inf,DET ADJ CCONJ ADJ NOUN PUNCT ADV PUNCT VERB PART VERB PROPN PUNCT 
24083,-3.6841735630765235,-inf,ADP PRON AUX DET NOUN SCONJ NOUN 
24084,-8.578814586601109,-13.391130219835507,PROPN PROPN VERB DET NOUN ADP PROPN CCONJ PROPN PROPN PUNCT 
24085,-43.05747278890102,-inf,ADV PUNCT DET NOUN ADP DET NOUN VERB VERB DET NOUN ADJ CCONJ VERB ADP DET NOUN PART AUX VERB PUNCT CCONJ VERB AUX VERB ADP DET NOUN PUNCT PUNCT 
24086,-inf,-inf,SCONJ PRON AUX SCONJ AUX VERB PUNCT DET NOUN ADP NOUN PART VERB NOUN CCONJ VERB ADP NOUN ADP DET NOUN NOUN AUX VERB PUNCT 
24087,-inf,-inf,PUNCT PRON ADV VERB PRON AUX ADV CCONJ DET NOUN AUX ADJ ADP PRON PUNCT PUNCT PRON VERB PUNCT 
24088,-inf,-inf,PRON AUX SCONJ SCONJ DET PROPN NOUN VERB PRON AUX VERB ADP PROPN CCONJ AUX ADJ ADV ADJ PART VERB PART VERB DET NOUN VERB ADP DET ADJ PUNCT 
24089,-8.833356116045758,-inf,NUM NOUN ADP DET PROPN ADP NOUN PUNCT PUNCT 
24090,-inf,-inf,DET NOUN ADP PROPN VERB ADP DET NOUN ADP PROPN ADP DET ADJ NOUN VERB DET ADJ ADJ NOUN NOUN ADP SYM NUM NUM PART SYM NUM NUM ADP DET ADJ NOUN PUNCT 
24091,-inf,-inf,NOUN ADP PROPN PROPN SYM PROPN PROPN PUNCT NUM PUNCT 
24092,-inf,-inf,PROPN VERB DET ADJ NOUN VERB AUX VERB ADJ CCONJ VERB NOUN ADP ADJ NOUN NUM VERB ADP CCONJ VERB PRON VERB VERB ADV 
24093,-41.37000771995159,-inf,DET ADJ NOUN ADV PROPN PROPN PROPN VERB DET NOUN SCONJ VERB DET NOUN PART NOUN ADP PROPN PUNCT DET AUX ADV VERB ADP PROPN PROPN PROPN PUNCT 
24094,-14.215261004195199,-26.591363276561815,ADJ NOUN NUM NOUN VERB ADP PROPN PROPN ADP PROPN CCONJ PROPN PUNCT ADJ PROPN 
24095,-13.114238971465712,-13.461548620149205,CCONJ ADP NOUN PUNCT VERB PROPN PROPN PROPN ADP NOUN PUNCT 
24096,-inf,-inf,DET PROPN NOUN AUX VERB SCONJ VERB SCONJ PROPN VERB ADJ ADJ ADJ CCONJ ADJ ADJ ADJ NOUN ADV CCONJ DET NOUN VERB VERB NOUN ADP PRON PRON VERB ADJ NOUN PUNCT 
24097,-12.912330855261379,-inf,DET ADJ NOUN VERB ADV PART VERB ADP ADP DET NOUN PUNCT 
24098,-4.805282201862736,-inf,DET NOUN PROPN PROPN ADP PROPN PROPN PROPN 
24099,-4.160055715123501,-inf,NOUN ADP DET NOUN AUX VERB PUNCT 
24100,-30.840809072969318,-inf,DET NOUN VERB SCONJ DET NOUN AUX VERB ADP DET NOUN ADP NUM NOUN DET NOUN PUNCT CCONJ DET NOUN ADP NOUN CCONJ NOUN AUX VERB PUNCT 
24101,0.0,0.0,X PUNCT 
24102,-22.747391792981976,-inf,ADJ NOUN PART ADJ PROPN PROPN NOUN VERB AUX DET ADJ NOUN ADP DET PROPN NOUN NOUN PUNCT 
24103,-47.27336890990207,-inf,PRON AUX ADJ NOUN ADP NOUN PART VERB ADJ ADP DET ADJ NOUN NOUN PUNCT CCONJ ADJ NOUN NOUN VERB AUX DET ADV PUNCT ADJ NOUN ADP VERB DET NOUN PUNCT 
24104,-inf,-inf,PRON VERB PRON AUX ADJ CCONJ NOUN VERB PUNCT SCONJ PRON VERB NOUN ADP NOUN SCONJ PRON PART VERB ADP NUM PUNCT PRON VERB NOUN PUNCT 
24105,-inf,-inf,PROPN PUNCT DET ADJ NOUN NOUN NOUN PUNCT VERB PRON ADP SYM NUM PUNCT 
24106,-15.17956299397383,-inf,ADV ADV PUNCT DET NOUN AUX VERB NUM NOUN PUNCT VERB PROPN PUNCT 
24107,-inf,-inf,ADP VERB NOUN NUM PUNCT PROPN PUNCT PROPN PROPN PROPN PART PROPN PUNCT VERB DET DET NOUN VERB ADP NUM ADJ NOUN ADP PROPN PUNCT 
24108,-29.50383535769806,-inf,PROPN CCONJ DET NOUN AUX PUNCT ADV PUNCT ADJ ADP VERB DET NOUN ADP NOUN ADP DET VERB NOUN PUNCT 
24109,-2.7370478080776524,-3.431588505485281,DET NOUN NOUN ADP PROPN PROPN PUNCT 
24110,-129.45973615384227,-inf,ADP DET NOUN AUX NOUN PUNCT NOUN NOUN PUNCT VERB PART VERB NOUN ADP ADJ NOUN PUNCT SCONJ DET NOUN VERB VERB DET NOUN ADP NOUN PUNCT PRON VERB ADV DET ADJ NOUN ADV PART VERB DET NOUN DET NOUN ADP NOUN NUM PUNCT PROPN AUX VERB DET PUNCT PROPN PUNCT PROPN PUNCT CCONJ PUNCT PROPN PUNCT NOUN SCONJ DET NOUN PUNCT NOUN NOUN PART AUX VERB ADP DET PROPN PROPN PUNCT 
24111,-45.881507444145726,-inf,PROPN PART NOUN PART VERB DET NOUN PART ADJ NOUN ADP PROPN VERB DET ADJ NOUN VERB ADP PROPN ADP DET NOUN ADP DET ADJ NOUN ADP PROPN PUNCT CCONJ ADP PROPN CCONJ PROPN PUNCT 
24112,-30.599449134574535,-inf,SCONJ DET ADV PUNCT VERB PROPN CCONJ PROPN VERB VERB ADP DET NOUN ADP NOUN PRON VERB ADV VERB ADP ADJ NOUN 
24113,-41.20245464437704,-inf,VERB ADP DET PROPN NOUN ADP DET ADJ NOUN ADP PROPN ADP NOUN ADP PROPN PROPN ADP PROPN PUNCT NUM PROPN PUNCT PUNCT VERB ADP PROPN PROPN PROPN PUNCT 
24114,-13.302782767216655,-inf,DET NOUN AUX NOUN ADP DET PROPN PROPN CCONJ PROPN PUNCT NOUN NOUN PUNCT 
24115,-47.35036745721705,-inf,ADP NOUN PUNCT DET ADJ ADJ NOUN ADP ADJ PROPN NOUN ADV VERB ADP NUM NOUN NOUN PUNCT VERB NOUN NOUN PUNCT NOUN NOUN PUNCT ADJ NOUN CCONJ ADJ NOUN PUNCT 
24116,-7.573297779534716,-inf,DET NOUN AUX VERB NOUN ADP PRON PUNCT 
24117,-28.466593066710104,-inf,ADP PROPN PUNCT DET ADJ ADJ NOUN NOUN PUNCT ADJ NOUN AUX AUX VERB ADP ADJ NOUN NOUN ADP DET ADJ NOUN NOUN PUNCT 
24118,-17.92100608702659,-inf,DET NOUN VERB AUX VERB ADP ADJ NOUN ADV ADP DET NOUN ADP DET ADJ NOUN NOUN PUNCT 
24119,-inf,-inf,PROPN PROPN VERB ADP PROPN DET ADJ SCONJ DET NUM NOUN VERB PROPN PROPN ADP PROPN CCONJ PROPN DET NOUN ADV PUNCT DET AUX DET NOUN DET VERB NOUN ADP NOUN ADP NOUN PUNCT CCONJ ADV CCONJ ADV PUNCT 
24120,-0.4278353630264645,-0.7884573603642702,PROPN PROPN VERB DET NOUN NOUN 
24121,-117.28896924237678,-inf,PROPN PROPN ADV VERB SCONJ VERB ADP DET ADJ ADJ NOUN NOUN CCONJ NOUN NOUN PUNCT NOUN VERB ADV VERB CCONJ ADV VERB DET NOUN PUNCT CCONJ VERB ADP NOUN SCONJ DET NOUN ADP VERB NOUN CCONJ NOUN AUX ADJ NOUN CCONJ VERB VERB PART VERB PUNCT ADP DET ADJ NOUN PUNCT PRON VERB ADV AUX ADJ SCONJ NOUN NOUN VERB VERB PUNCT 
24122,-inf,-inf,NOUN PUNCT NUM NOUN VERB ADP PROPN PROPN PUNCT PROPN ADP PROPN CCONJ PROPN PART CCONJ PROPN PUNCT ADJ PROPN 
24123,-3.506977625416283,-3.2613050152206977,PROPN PROPN ADP PROPN PROPN VERB PUNCT 
24124,-inf,-inf,DET ADJ ADJ NOUN AUX AUX VERB ADP ADJ NOUN PUNCT SCONJ PROPN PROPN VERB ADP ADP PROPN ADJ PUNCT NOUN PUNCT 
24125,-11.752763906125237,-inf,ADV PUNCT PRON AUX VERB ADV AUX DET NOUN PUNCT 
24126,-6.311561196799321,-10.403694083695832,PROPN PROPN ADJ NOUN ADP PROPN PROPN ADP PROPN 
24127,-21.495228751189373,-inf,DET NOUN ADP DET NOUN VERB AUX ADJ CCONJ DET AUX DET ADV ADJ NOUN PUNCT 
24128,-29.372690843240452,-inf,NOUN AUX AUX VERB PUNCT ADP DET NOUN PUNCT ADV PUNCT ADP NOUN PUNCT PUNCT VERB ADP ADJ NOUN PUNCT 
24129,-24.08182968119246,-inf,PROPN PROPN VERB SCONJ DET NOUN SCONJ DET ADJ NOUN ADP PROPN AUX VERB AUX ADJ PUNCT 
24130,-14.515433658610611,-inf,AUX PRON SCONJ PRON VERB PROPN CCONJ PROPN ADV ADV PUNCT 
24131,-inf,-inf,DET NOUN VERB NOUN ADJ ADJ ADJ NOUN PROPN ADV ADP PROPN PROPN PART ADJ ADV PROPN PUNCT 
24132,-inf,-inf,SCONJ PRON AUX ADJ SCONJ NOUN VERB CCONJ AUX PART VERB PRON ADJ PUNCT PRON AUX ADJ ADP PRON PUNCT 
24133,-36.151363363634495,-inf,DET ADV PUNCT VERB NOUN PRON AUX VERB NUM ADJ NOUN PART VERB ADP DET ADJ NOUN ADP DET NOUN ADP NOUN AUX PART VERB DET PUNCT 
24134,-1.1409915116369713,-inf,NOUN VERB AUX ADV ADJ PUNCT 
24135,-17.302276395802018,-inf,NOUN AUX ADV ADJ ADP DET NOUN ADP DET NOUN PUNCT ADV PRON VERB VERB ADJ PUNCT 
24136,-27.360338959602604,-inf,DET AUX VERB PUNCT SCONJ PRON AUX VERB PART PART AUX ADJ ADV PART VERB DET ADJ NOUN PUNCT 
24137,-50.41566331661468,-inf,DET NOUN ADP NOUN ADV PUNCT PRON AUX ADP PROPN CCONJ PRON AUX ADP PROPN CCONJ PRON AUX PART VERB PRON ADP DET NOUN PUNCT CCONJ PRON VERB ADJ PUNCT 
24138,-27.668142906762075,-inf,PRON ADV VERB SCONJ NOUN ADP DET NOUN ADP DET NOUN CCONJ DET ADJ ADJ ADJ NOUN PRON AUX VERB DET ADJ NOUN PUNCT 
